id,companyId,employeeId,mesReferencia,valorDiario,diasUteis,valorTotal,operadora,observacoes,createdAt,updatedAt,valorCafe,valorLanche,valorJanta,valorVA,status,motivoAlteracao,geradoPor,aprovadoPor
30274,60002,420187,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30275,60002,420188,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30276,60002,420191,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30277,60002,420192,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30278,60002,420193,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30279,60002,420194,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30280,60002,420197,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30281,60002,420199,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30282,60002,420200,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30283,60002,420204,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30284,60002,420206,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30285,60002,420207,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30286,60002,420208,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30287,60002,420210,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30288,60002,450001,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
30289,60002,480001,2026-02,"10,00",22,"680,75",iFood Benefícios,,2026-02-28 13:30:47,2026-03-01 21:27:47,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60146,60002,420054,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60147,60002,420055,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60148,60002,420056,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60149,60002,420057,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60150,60002,420058,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60151,60002,420059,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60152,60002,420060,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60153,60002,420061,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60154,60002,420062,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60155,60002,420063,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60156,60002,420064,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:40,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60157,60002,420065,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60158,60002,420066,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60159,60002,420067,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60160,60002,420068,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60161,60002,420069,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60162,60002,420070,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60163,60002,420071,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60164,60002,420072,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60165,60002,420073,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60166,60002,420074,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60167,60002,420075,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60168,60002,420076,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60169,60002,420077,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60170,60002,420078,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60171,60002,420079,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60172,60002,420080,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60173,60002,420081,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60174,60002,420082,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60175,60002,420083,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60176,60002,420084,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60177,60002,420085,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60178,60002,420086,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60179,60002,420087,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60180,60002,420088,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60181,60002,420089,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60182,60002,420090,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60183,60002,420091,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60184,60002,420092,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60185,60002,420093,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60186,60002,420094,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60187,60002,420095,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60188,60002,420096,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60189,60002,420097,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60190,60002,420098,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60191,60002,420099,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60192,60002,420100,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60193,60002,420101,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60194,60002,420102,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60195,60002,420103,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60196,60002,420104,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60197,60002,420105,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60198,60002,420106,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60199,60002,420107,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60200,60002,420109,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60201,60002,420110,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60202,60002,420111,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60203,60002,420112,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60204,60002,420113,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60205,60002,420114,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60206,60002,420115,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60207,60002,420116,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60208,60002,420117,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60209,60002,420118,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60210,60002,420119,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60211,60002,420120,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60212,60002,420121,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60213,60002,420122,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60214,60002,420124,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60215,60002,420125,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60216,60002,420126,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60217,60002,420127,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60218,60002,420128,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60219,60002,420129,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60220,60002,420130,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60221,60002,420131,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60222,60002,420132,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60223,60002,420133,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60224,60002,420134,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60225,60002,420135,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60226,60002,420136,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60227,60002,420137,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:41,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60228,60002,420138,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60229,60002,420139,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60230,60002,420140,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60231,60002,420141,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60232,60002,420142,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60233,60002,420143,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60234,60002,420144,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60235,60002,420145,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60236,60002,420146,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60237,60002,420147,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60238,60002,420148,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60239,60002,420149,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60240,60002,420150,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60241,60002,420151,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60242,60002,420152,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60243,60002,420153,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60244,60002,420154,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60245,60002,420155,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60246,60002,420156,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60247,60002,420157,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60248,60002,420158,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60249,60002,420159,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60250,60002,420160,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60251,60002,420161,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60252,60002,420162,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60253,60002,420163,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60254,60002,420164,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60255,60002,420165,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60256,60002,420166,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60257,60002,420167,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60258,60002,420168,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60259,60002,420169,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60260,60002,420170,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
60261,60002,420171,2026-01,"10,00",22,"680,75",iFood Benefícios,,2026-03-01 23:28:42,2026-03-01 23:39:40,"119,90","100,10","0,00","460,75",pago,,Felipe Costa Alves,Felipe Costa Alves
