id,companyId,employeeId,obraId,tipo,dataInicio,dataFim,motivoTransferencia,obraOrigemId,registradoPor,registradoPorUserId,observacoes,createdAt
82,60002,420120,240003,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:34:52
83,60002,420117,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:36:28
84,60002,420139,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:36:28
85,60002,420105,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:36:28
86,60002,420160,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:37:10
87,60002,420079,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:37:10
88,60002,420183,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:37:34
89,60002,420061,180001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:38:02
90,60002,420156,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:38:33
91,60002,420103,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:39:29
92,60002,420068,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
93,60002,420138,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
94,60002,420075,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
95,60002,420133,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
96,60002,420132,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
97,60002,420174,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:43:12
98,60002,420093,240004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:44:53
99,60002,420065,90002,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:45:14
100,60002,420063,90004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:46:04
101,60002,420111,90002,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:46:42
102,60002,420096,150001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:47:39
103,60002,420175,240004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:48:27
104,60002,420148,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:48:48
105,60002,420152,180001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:49:03
106,60002,420055,240004,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:49:16
107,60002,420091,210001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:50:07
108,60002,420145,90002,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:50:40
109,60002,420169,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:51:50
110,60002,420141,90002,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:52:02
111,60002,420134,90001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:52:15
112,60002,420151,180001,alocacao,2026-02-28 00:00:00,,,,Felipe Costa Alves,601043,,2026-02-28 21:52:31
